domain1,domain2,interdomain,class1,class2,GT,GT_ratio_order,prediction,accuracy,precision,abstention
man-made_object,man-made_object,False,percussion instrument,industrial robot,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,percussion instrument,skyscraper,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,percussion instrument,smartphone,-1,7,1.0,0,0.0,0.0
man-made_object,man-made_object,False,satellite,bicycle,-1,5,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,formula one circuit,1,1,1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,helicopter,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,industrial robot,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,merchant ship,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,observatory,1,0,1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,oil tanker,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,satellite,percussion instrument,1,0,1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,skyscraper,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,satellite,smartphone,-1,6,1.0,0,0.0,0.0
man-made_object,man-made_object,False,satellite,space station,1,3,1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,spacecraft,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,satellite,submarine,1,0,1.0,1,1.0,0.0
man-made_object,man-made_object,False,satellite,wind turbine,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,skyscraper,bicycle,-1,5,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,skyscraper,industrial robot,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,smartphone,bicycle,1,0,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,smartphone,industrial robot,1,3,1.0,1,1.0,0.0
man-made_object,man-made_object,False,smartphone,skyscraper,1,5,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,space station,bicycle,-1,8,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,formula one circuit,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,helicopter,-1,4,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,industrial robot,-1,6,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,merchant ship,-1,4,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,observatory,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,oil tanker,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,percussion instrument,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,skyscraper,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,smartphone,-1,9,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,spacecraft,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,submarine,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,space station,wind turbine,-1,5,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,spacecraft,bicycle,-1,5,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,spacecraft,formula one circuit,1,1,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,spacecraft,helicopter,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,spacecraft,industrial robot,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,spacecraft,merchant ship,-1,0,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,spacecraft,percussion instrument,1,1,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,spacecraft,skyscraper,1,0,-1.0,0,0.0,0.0
man-made_object,man-made_object,False,spacecraft,smartphone,-1,5,1.0,0,0.0,0.0
man-made_object,man-made_object,False,spacecraft,wind turbine,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,bicycle,-1,6,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,formula one circuit,1,0,1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,helicopter,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,industrial robot,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,merchant ship,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,observatory,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,submarine,oil tanker,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,percussion instrument,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,submarine,skyscraper,-1,1,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,submarine,smartphone,-1,7,1.0,0,0.0,0.0
man-made_object,man-made_object,False,submarine,spacecraft,-1,1,1.0,0,0.0,0.0
man-made_object,man-made_object,False,submarine,wind turbine,-1,2,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,bicycle,-1,3,-1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,formula one circuit,1,3,1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,industrial robot,-1,0,1.0,0,0.0,0.0
man-made_object,man-made_object,False,wind turbine,merchant ship,1,0,1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,percussion instrument,1,2,1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,skyscraper,1,1,1.0,1,1.0,0.0
man-made_object,man-made_object,False,wind turbine,smartphone,-1,4,1.0,0,0.0,0.0
occupation,creative_work,True,NBA player,animation feature film,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,NBA player,board game,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,NBA player,book,-1,4,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,film,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,mobile app,-1,3,1.0,0,0.0,0.0
occupation,creative_work,True,NBA player,national dance,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,painting,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,patent,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,play,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,religious text,1,2,0.0,0,,1.0
occupation,creative_work,True,NBA player,scientific paper,-1,4,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,song,-1,4,-1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,technological invention,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,NBA player,video game,-1,2,0.0,0,,1.0
occupation,creative_work,True,NBA player,website,-1,5,-1.0,1,1.0,0.0
occupation,creative_work,True,actor,animation feature film,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,actor,board game,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,actor,book,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,actor,film,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,actor,mobile app,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,actor,national dance,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,actor,painting,1,1,-1.0,0,0.0,0.0
occupation,creative_work,True,actor,patent,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,actor,play,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,actor,religious text,1,5,1.0,1,1.0,0.0
occupation,creative_work,True,actor,scientific paper,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,actor,song,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,actor,technological invention,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,actor,video game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,actor,website,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,animation feature film,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,board game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,book,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,film,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,airline pilot,mobile app,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,airline pilot,national dance,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,painting,1,0,-1.0,0,0.0,0.0
occupation,creative_work,True,airline pilot,patent,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,airline pilot,play,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,religious text,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,scientific paper,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,song,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,technological invention,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,airline pilot,video game,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,airline pilot,website,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,architect,animation feature film,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,architect,board game,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,architect,book,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,architect,film,1,0,-1.0,0,0.0,0.0
occupation,creative_work,True,architect,mobile app,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,architect,national dance,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,architect,painting,1,1,-1.0,0,0.0,0.0
occupation,creative_work,True,architect,patent,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,architect,play,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,architect,religious text,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,architect,scientific paper,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,architect,song,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,architect,technological invention,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,architect,video game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,architect,website,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,animation feature film,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,board game,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,book,-1,5,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,film,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,mobile app,-1,4,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,national dance,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,painting,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,patent,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,play,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,religious text,1,1,-1.0,0,0.0,0.0
occupation,creative_work,True,astronaut,scientific paper,-1,5,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,song,-1,5,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,technological invention,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,astronaut,video game,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,astronaut,website,-1,6,-1.0,1,1.0,0.0
occupation,creative_work,True,dentist,animation feature film,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,board game,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,book,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,dentist,film,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,mobile app,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,dentist,national dance,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,painting,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,patent,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,dentist,play,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,religious text,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,scientific paper,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,dentist,song,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,dentist,technological invention,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,video game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,dentist,website,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,animation feature film,1,1,-1.0,0,0.0,0.0
occupation,creative_work,True,fashion designer,board game,1,0,0.0,0,,1.0
occupation,creative_work,True,fashion designer,book,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,film,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,mobile app,-1,1,0.0,0,,1.0
occupation,creative_work,True,fashion designer,national dance,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,painting,1,0,-1.0,0,0.0,0.0
occupation,creative_work,True,fashion designer,patent,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,play,1,0,-1.0,0,0.0,0.0
occupation,creative_work,True,fashion designer,religious text,1,3,-1.0,0,0.0,0.0
occupation,creative_work,True,fashion designer,scientific paper,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,song,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,technological invention,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,video game,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,fashion designer,website,-1,4,-1.0,1,1.0,0.0
occupation,creative_work,True,journalist,animation feature film,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,board game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,book,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,journalist,film,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,journalist,mobile app,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,journalist,national dance,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,painting,1,0,-1.0,0,0.0,0.0
occupation,creative_work,True,journalist,patent,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,journalist,play,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,religious text,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,scientific paper,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,journalist,song,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,journalist,technological invention,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,journalist,video game,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,journalist,website,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,animation feature film,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,board game,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,book,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,film,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,mobile app,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,lawyer,national dance,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,painting,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,patent,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,play,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,religious text,1,5,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,scientific paper,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,song,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,lawyer,technological invention,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,video game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,lawyer,website,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,nurse,animation feature film,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,board game,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,book,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,nurse,film,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,mobile app,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,national dance,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,painting,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,patent,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,play,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,religious text,1,5,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,scientific paper,-1,0,-1.0,1,1.0,0.0
occupation,creative_work,True,nurse,song,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,nurse,technological invention,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,video game,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,nurse,website,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,physicist,animation feature film,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,board game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,book,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,physicist,film,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,mobile app,-1,1,1.0,0,0.0,0.0
occupation,creative_work,True,physicist,national dance,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,painting,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,patent,-1,0,1.0,0,0.0,0.0
occupation,creative_work,True,physicist,play,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,religious text,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,scientific paper,-1,2,-1.0,1,1.0,0.0
occupation,creative_work,True,physicist,song,-1,2,0.0,0,,1.0
occupation,creative_work,True,physicist,technological invention,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,video game,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,physicist,website,-1,3,-1.0,1,1.0,0.0
occupation,creative_work,True,police officer,animation feature film,1,3,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,board game,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,book,-1,1,-1.0,1,1.0,0.0
occupation,creative_work,True,police officer,film,1,1,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,mobile app,1,0,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,national dance,1,4,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,painting,1,2,1.0,1,1.0,0.0
occupation,creative_work,True,police officer,patent,1,0,1.0,1,1.0,0.0
